id,data,metadata,created_at,if_vectored,uuid,embedding,creator,id_on_chain
16673,"# Proposal: To sort a content list for Bodhi against the timeline and the share-pool value","{""creator"":""0xafeeeaa59c0d099ab957a428fa55f546d28fbdb0"",""id"":13061,""type"":""text/markdown; charset=utf-8""}",2023-12-21 02:06:06.115402+00,true,9282da42-c6fe-4cd3-9f34-381188a6b6ee,"[0.011977279,-0.0055198614,-0.005848006,-0.006437885,-0.006289439,0.0037892892,-0.029611146,0.012180416,-0.032533195,-0.003384968,0.012180416,0.013922708,0.009633388,0.008984912,0.027892293,0.0011621789,-0.005719092,-0.009961533,0.003384968,0.014016463,-0.03051745,0.023126382,-0.00089995615,-0.0017383852,0.0013545732,-0.007551233,0.030204931,-0.030220557,-0.011391306,0.018594863,0.041346222,-0.011672573,-0.005160465,-0.016125964,-0.019079266,-0.017891696,0.0035002094,-0.009539633,0.011281925,-0.018391725,0.017969824,-0.011375681,-0.00405493,-0.008664581,-0.032345686,-0.010570945,0.015790006,-0.03275196,-0.0018663226,-0.021470034,0.02164192,-0.0017735435,-0.04462767,-0.009774022,0.024579596,-0.03528336,0.030345565,0.017626055,-0.015141531,-0.012149164,0.023454528,0.004211189,-0.024657724,0.0029103304,0.0018340941,-0.016704123,-0.006203496,0.002568513,0.022157576,-0.0049885795,0.05137807,0.0003174018,0.0015118092,-0.0076293624,-0.00035085107,0.015805634,-0.030033046,-0.014047715,0.0015079028,0.023579536,0.0037678035,-0.0016778348,-0.020548103,0.017282283,0.029064238,0.01840735,0.028017301,0.023845177,-0.016516613,-0.019048015,0.022235705,0.008578639,0.022204453,0.003254101,0.009813087,0.020938752,-0.0044768304,0.004539334,-0.0254859,-0.04450266,-0.004871385,0.02129815,-0.057909712,-0.013016404,-0.019141769,-0.0015166923,0.021282524,0.0016866244,0.027282882,0.012844518,-0.03154876,0.06825408,0.0049885795,-0.019423036,0.0044377656,0.00012433605,0.0026251571,-0.0069261957,-0.017969824,-0.0048206006,0.01187571,0.015727503,0.02372017,-0.012391366,0.014352421,0.0038498396,-0.026454708,-0.035345864,-0.004961234,-0.010078728,0.035377115,0.028736094,-0.03690846,0.02125127,-0.02582967,0.016969765,0.010516254,0.0033537163,-0.040752437,0.0026954738,0.015813446,0.036158413,-0.027126623,-0.0094615035,-0.027157875,0.024595222,-0.027079744,-0.0073402827,-0.0065394538,-0.014610249,0.0031290934,-0.0196418,-0.011281925,0.01764168,-0.016438482,-0.0070785484,0.02551715,0.0038713254,0.004472924,-0.013766448,8.6186796e-05,0.0040158653,0.018969884,0.010992845,0.020657485,0.01864174,0.058284737,-0.01829797,0.0001412438,0.0017422917,-0.004992486,0.002269667,-0.025767166,-0.0101177925,-0.0036935804,0.008508322,0.0073207505,0.0024200666,-0.023220139,-0.006090208,-0.016532239,0.006422259,0.021595042,0.024626473,-0.012250733,-0.040002394,0.038877327,-0.03600215,0.004828414,-0.0018848784,0.008742711,0.017532298,-0.028611086,0.027110996,-0.5470327,-0.029142369,-0.013680506,-0.031455006,0.016688498,0.011039723,0.0024220198,0.030392444,-0.0031154207,0.01906364,-0.013172663,0.013696131,0.0012901162,-0.016922887,0.020454349,-0.0065472666,0.034002032,-0.020282464,0.0019366393,-0.015594683,-0.03170502,-0.011336615,0.012196042,0.005789409,0.02540777,5.066221e-05,-0.01987619,-0.005394854,-0.009141171,0.01845423,-0.019360533,0.014250852,-0.013125785,0.01845423,0.046346523,0.0069496343,-0.03409579,0.015665,-0.0015606402,0.0518156,-0.03281446,-0.030564329,0.020673111,-0.02356391,-0.009828713,-0.01929803,0.025001496,0.0031134675,0.015922828,-0.021579416,0.041721247,0.024298329,0.013657067,0.0042775995,3.7752503e-05,-0.0037170192,0.015539992,-0.031955037,0.01945429,-0.0075317007,-0.0052932855,0.013938334,-0.022766987,-0.054722022,-0.017657306,-0.016329102,-0.012250733,-0.0059105097,-0.003715066,-0.038689815,-0.0041096206,0.009328683,-0.015665,0.0022266957,6.84245e-05,0.012961713,0.029845536,0.005894884,-0.01882925,0.010688139,0.012414805,-0.01703227,-0.010297491,-0.03328324,0.03659594,0.021954438,-0.021954438,0.0016182609,0.007738744,-0.003447472,0.0023517031,0.008719272,0.01698539,0.012852332,0.01671975,0.027064119,-0.00291619,-0.02214195,0.029876787,-0.038689815,0.004011959,-0.009477129,-0.0011250672,0.011539753,0.027486019,0.02264198,0.000896538,0.024735855,0.025782792,-0.020579357,0.0015245052,-0.017907321,-0.0023438903,-0.014868077,-0.0013545732,-0.05028426,0.0267516,0.0022227892,-0.004093995,-0.0009478106,0.02267323,0.0047854423,-0.0017657307,0.008672394,0.009922468,0.031486258,0.04334634,0.0012998824,-0.007105894,-0.026064059,-0.007969227,-0.029345505,0.022173202,0.0041018077,0.021891935,-0.013649254,0.009422438,-0.0017667073,0.009070855,-0.01582126,-0.017047895,0.003941642,0.0037189724,-0.03593965,-0.008719272,-0.022532597,-0.021079386,0.014125845,-0.02198569,-0.0096255755,-0.031267494,-0.0069496343,-0.048909176,0.00063773344,0.007777809,-0.01614159,0.0018428836,-0.041221216,-0.010414685,-0.011063161,0.018907381,-0.0093521215,0.01053188,-0.0048440397,-0.018735496,-0.025704663,0.012016344,-0.0059730136,-0.018376099,-0.016000956,0.03170502,0.015391545,-0.020704363,0.021079386,-0.040752437,-0.006031611,-0.020423096,-0.0129695255,-0.008766149,0.015461862,0.0072230883,0.015469675,-0.016516613,-0.018704243,0.029876787,0.00597692,0.010266239,0.018969884,-0.015977519,0.030376816,0.012617942,0.00853176,0.000626014,0.0077504637,-0.009117733,0.029189246,-0.00163584,-0.006000359,0.025970303,0.019798059,0.013602376,-0.006113647,0.009047416,-0.022266956,-0.011672573,-0.017829191,0.019688677,-0.009078668,-0.021735676,5.490441e-05,0.0133758,-0.030392444,-0.022391964,-0.01508684,0.008508322,0.028876727,-0.0045080823,-0.0043401034,0.0030158055,0.017266657,0.007211369,-0.028126683,0.032314435,0.004484643,0.0041330596,-0.022891995,0.0063597555,0.03397078,0.019626174,-0.009430252,0.023860803,0.024267077,-0.024813984,-0.005597991,0.018344847,-0.028423576,0.031236243,-0.0038674187,0.04281506,0.0032443346,0.0070980806,0.011938214,0.0051643713,-0.0043947943,0.023642039,-0.015188408,0.030564329,0.035377115,0.00754342,-0.017391665,-0.015563431,-0.01132099,-0.0056683077,0.008156738,0.014594623,-0.021360653,-0.015079027,-0.00044314173,-0.012485121,0.027501645,0.020282464,-0.0014385626,-0.029423635,0.010375621,0.023501405,-0.032658204,-0.0044377656,-0.01082096,-0.015579057,-0.027454767,0.00014869054,-0.010985032,-0.009883404,-0.021079386,0.002601718,0.0066879,-0.009297431,0.01706352,0.013071095,-0.005191717,-0.025126504,-0.024173321,0.002130987,0.017626055,-0.013961772,0.00058646087,-0.0078012478,0.001300859,-0.007762183,0.003472864,-0.012086661,-0.02229821,0.034314554,0.008125486,0.0033888745,-0.0048674787,0.026017182,-0.020938752,-0.0013028122,-0.010899089,-0.00014771392,0.018329222,-0.005894884,-0.0102271745,0.062316228,0.008703645,-0.011352242,-0.035845894,-0.010836585,-0.0097896485,0.02025121,-0.0074418513,-0.0055940845,0.0027013335,-0.0016250972,-0.013430491,0.01366488,-0.010508441,0.02982991,0.00090044446,-0.027392263,-0.011977279,-0.04531521,0.03190816,0.02348578,0.04828414,0.010164671,0.011141292,-0.017516673,0.021313775,-0.009563072,0.0068675983,0.01898551,-0.0034689575,-0.004836227,-0.023704544,-0.02690786,0.00090825744,0.012102286,-0.005453451,-0.020110577,-0.011227234,0.0031056546,-0.04047117,0.0123679275,-0.0057542506,0.027720409,0.02859546,-0.014555559,0.009719332,0.027532896,0.009922468,-0.010359995,-0.016860383,-0.03406454,-0.0011612023,0.022751361,0.030861221,-0.020813745,0.042377535,0.048752915,0.02156379,0.03025181,0.014766509,-0.009484942,0.007586391,-0.004336197,-0.010055289,0.038158532,-0.010070915,-0.011688199,0.032033168,-0.0056800274,0.010477189,0.016594743,-0.002519682,-0.071629286,-0.009273992,0.006250374,0.021876309,-0.007344189,0.006711339,-0.014110219,-0.028861102,-0.004242441,-0.027626652,-0.0137977,0.006070676,0.020735616,-0.011649135,-0.01948554,-0.007988759,-0.0026036713,0.0016680686,-0.010852211,0.0042190026,-0.016860383,-0.009102107,0.031486258,0.035533376,0.019657426,-0.002763837,0.040408667,-0.0026290636,-0.0065707057,-0.038689815,0.029204872,-0.02567341,0.01408678,-0.02340765,-0.0031310467,-0.000995665,-0.0036877205,0.036189664,0.02114189,0.0097349575,0.0030079924,0.023782672,0.014922768,0.013828952,0.027142249,0.027814163,-0.002035278,0.004972954,-0.002722819,0.020735616,0.0062425607,0.0022091165,-0.011828832,0.012836705,0.008445818,0.025548404,-0.002607578,-0.014219601,0.005508142,-0.015125905,-0.010555319,0.011774141,0.012352302,-0.0066683674,0.018376099,0.020626234,-0.0037189724,-0.00526594,-0.0016202141,-0.0026603155,0.004328384,-0.01003185,0.007488729,-0.018907381,-0.009781835,-0.028798597,0.013680506,0.030704962,-0.02256385,-0.024017062,0.0053557893,-0.04700281,-0.0493467,-0.0034923963,0.013274232,-0.0040744627,-0.030423695,0.010844398,0.015665,-0.027861042,-0.010883464,-0.046096507,-0.003295119,-0.038502302,0.00263297,-0.01582126,0.018907381,0.027814163,-0.011399119,-0.012188229,-0.034502063,-0.02182943,0.003037291,-0.03393953,-0.012156977,-0.005508142,0.02836107,0.015829071,0.018251091,0.00462137,-0.00029030058,-0.0061683375,0.03690846,-0.01687601,0.020235585,-0.01587595,0.0003337602,-0.023079505,0.030548703,-0.008789589,-0.002179818,-0.0012588644,0.015711877,0.027720409,-0.0025802325,-0.011203795,-0.021845056,-0.015125905,-0.017469795,0.013383613,0.0034709107,-0.004547147,-0.0442839,-0.02925175,0.023204513,0.03186128,0.020173082,-0.01856361,0.0016348634,-0.00853176,0.028204812,0.004484643,0.024173321,-0.009867778,0.0022716203,-0.029720528,-0.029236123,-0.00033717838,0.001437586,0.018626114,0.0065785185,0.0017715903,-0.004547147,0.03578339,-0.013469555,-0.010766269,-0.009758396,-0.012711698,-0.02498587,-0.010727204,-0.035720885,-0.029189246,0.02432958,-0.0049456083,-0.017282283,0.012469496,0.002002073,-0.00405493,-0.013492995,-0.005168278,0.03643968,0.008977099,0.024767106,0.022860743,-0.022891995,-0.03797102,0.0011778048,-0.01579782,0.012539812,0.01840735,0.03697096,-0.019079266,0.0017393619,0.003902577,0.029486138,-0.018891755,-0.02472023,0.017891696,0.008883344,0.0026622687,-0.0025333546,-0.019438663,-0.018610489,0.005031551,-0.009492755,0.010336556,0.004426046,-0.014938394,0.0059808264,-0.005750344,-0.0055433004,0.01745417,0.011922589,-0.004918263,-0.012172603,0.0032599606,-0.0037541308,0.018751122,-0.025689036,0.010836585,-0.025454648,-0.01998557,0.015860323,0.019501166,-0.01706352,-0.009594324,-0.015766568,0.03447081,-0.017469795,-0.011524127,0.001841907,0.0016963906,0.0051018675,-0.031033106,-0.02498587,0.0011299504,-0.0033459032,-0.005539394,0.043190084,0.009328683,-0.004367449,-0.0123679275,-0.0021583322,0.0129539,-0.013196101,0.0200637,-0.003384968,-0.041721247,0.021329401,-0.035158355,0.013594563,0.03647093,0.017938573,0.029861161,0.019344907,0.023813924,-0.03859606,0.021313775,-0.0021212206,-0.007824686,-0.05872226,0.0018253045,-0.0024786638,-0.0067894687,0.024423337,-0.018798,-0.039377354,0.0153290415,0.0034845835,0.0070863613,0.008750523,-0.0024728042,-0.018126084,0.0074457577,0.0069652605,-0.0044572977,-0.039033584,0.00398852,-0.002591952,-0.017204154,0.014844638,-0.0055550197,0.029314253,-0.027548524,0.031736273,-0.009984972,-0.046409026,0.015969705,0.004504176,0.023079505,-0.025063999,-0.013993025,-0.0095708845,-0.011633508,-0.022001317,-0.00048831047,-0.018704243,0.006887131,0.00017481514,0.0263297,-0.0034259863,-0.010508441,-0.049190443,-0.013828952,-0.013446117,-0.0035959182,-0.026220318,-0.019344907,-0.013039842,0.026282823,0.027470393,-0.037345983,-0.01082096,0.00019483587,-0.020204334,-0.015305603,0.00032033166,0.014735256,-0.008727085,-0.009164611,0.00739888,-0.0007627409,0.013203915,0.0050823353,-0.00035304847,-0.0017588943,0.008195803,-0.015555618,0.024938991,-0.011149105,-0.017360413,-0.005676121,0.037721008,0.019376159,0.022688856,0.022423217,-0.003101748,-0.001873159,-0.017516673,0.010359995,0.009945908,-0.0022266957,-0.022516971,-0.034377057,0.024079565,-0.004023678,-0.0065160147,-0.030204931,-0.014868077,-0.006461324,0.023032628,-0.013578937,-0.029111117,-0.006894944,-0.006082395,0.0068597854,0.013743009,-0.011610069,0.0010420545,0.049565464,0.023376398,-0.0056917467,-0.013328922,0.04334634,-0.022735735,-0.015907202,0.04131497,-0.0028614993,0.03593965,0.0042033764,0.02936113,-0.01987619,-0.010625635,0.0053440696,-0.0068285335,0.0019092939,0.016157217,0.009422438,-0.055690832,-0.037502244,-0.008953661,0.0052190623,-0.010805334,-0.034502063,-0.04731533,-0.012610129,0.01661037,-0.0039846133,-0.0044885497,-0.012211668,-0.00059622707,-0.015344668,-0.015461862,-0.0061019273,0.18588611,-0.0097349575,0.011547565,0.035658382,0.00029200964,0.003318558,0.012321049,0.0014151237,-0.008102047,-0.00087993545,-0.006281626,-0.030845596,-0.0011299504,-0.0067660296,-0.0030685428,-0.006258187,-0.036627192,-0.021516912,-0.026282823,-0.013836765,0.0013428538,0.012383553,-0.025017122,-0.009266179,0.010992845,-0.01621972,0.0019620315,-0.019891815,0.012578878,0.035658382,-0.0028243877,0.023173261,-0.009875591,0.0029982263,-0.0055550197,-0.010289678,-0.012657007,-0.016500987,0.036408428,0.013618002,-0.0012627708,-0.026314074,0.0065394538,-0.001167062,-0.009016165,0.014633688,-0.009367748,-0.0076918663,0.009586511,0.008266119,-0.044033885,0.011719451,0.060534872,0.00024830588,-0.011844458,-0.01845423,-0.02290762,0.04312758,0.003457238,0.033408247,0.0028048554,0.04197126,0.0031232338,0.024298329,0.001509856,-0.009211488,-0.017047895,0.0027560242,0.024782732,-0.019313656,0.010633448,-0.008094234,-0.015344668,0.0077504637,-0.010805334,-0.017907321,0.036033407,0.013250792,0.0376585,0.043033823,-0.03206442,-0.0061839637,-0.03359576,-0.0007290475,-0.0024845237,-0.01887613,0.0024122538,-0.013899269,-0.029454887,0.04028366,0.003019712,-0.012789828,-0.020126203,-0.010641262,0.002738445,-0.0047698165,0.013633628,0.026657844,-0.031126862,-0.002011839,-0.0059495745,0.062128715,0.032126922,-0.0004963676,-0.009234928,-0.016844757,-0.010164671,-0.007926255,0.010125605,-0.030064298,0.0002393942,-0.04981548,0.011125665,0.008539573,-0.036220916,0.011649135,-0.016907262,-0.010477189,0.018516732,-0.0021427062,-0.008133299,-0.031408127,0.02509525,-0.0013194148,0.01614159,0.017110398,0.0011045582,0.017001016,-0.006394914,-0.020016823,0.047190323,0.0023810018,0.003586152,-0.016907262,-0.041189965,-0.008938035,-0.0042268154,-0.0076449886,0.0033068385,-0.0018360473,-0.0068207206,0.034158293,0.01987619,-0.018782374,0.006633209,-0.022954497,0.007703586,-0.021923186,-0.031486258,-0.013039842,-0.017344788,-0.0017501047,0.0065355473,-0.013008591,0.028907979,-0.031580012,0.0021680985,-0.021626294,0.007391067,0.03275196,-0.017547924,0.018798,-0.0025509337,-0.0014883702,-0.02472023,-0.008273932,-0.2038872,0.01598533,0.04084619,-0.03101748,0.0064574173,0.007836406,0.034158293,0.008695832,-0.009141171,0.0033771552,0.017938573,-0.0069496343,-0.01764168,-0.015782194,-0.007855939,-0.005008112,-0.015063401,0.01224292,0.019923067,0.018235466,0.018907381,-0.020579357,0.019907441,0.014907141,0.00043703787,-0.010516254,-0.018766748,0.038377296,0.016860383,-0.014235226,-0.0054182927,0.023688916,0.044252645,0.02690786,-0.0008223148,-0.0028478266,-0.0056409626,-0.027470393,0.008813027,0.028204812,0.019673051,0.016657246,0.023017002,-0.015305603,-0.02851733,0.04262755,0.015946267,-0.009813087,-0.023532657,-0.03093935,-0.012469496,-0.022813864,-0.010883464,-0.0017295956,-0.02214195,-0.0008423355,0.029861161,0.006113647,-0.006531641,0.019954318,-0.00019349302,-0.007957507,0.01479776,-0.031580012,-0.02582967,-0.0052932855,-0.035158355,0.032345686,-0.012063222,-0.012563252,-0.0017012736,0.01508684,0.022376338,0.019844936,0.017422916,-0.0003642796,-0.04162749,0.004902637,-0.0070980806,0.03578339,-0.0043947943,0.037596,-0.0039846133,0.012571065,0.014102406,0.008305185,-0.015618121,-0.011235047,-0.0017276424,-0.019969944,0.026314074,-0.0062152157,0.024126444,-0.008172364,-0.00061331794,0.027142249,-0.003318558,-0.00062845554,0.050346762,-0.001159249,-0.005129213,0.011758516,-0.02836107,0.008203615,0.015618121,-0.008703645,-0.016438482,0.029283002,0.01603221,0.0040158653,-0.009172424,0.028548583,-0.0073793475,0.0043947943,-0.026064059,0.019813685,-0.008047356,-0.0071410523,0.015243099,-0.011000658,0.05150308,0.0013184382,-0.024767106,-0.002535308,-0.03525211,-0.030454947,-0.107381426,-0.01550874,0.024501465,0.011672573,-0.015141531,0.032845713,0.007250434,-0.008344249,-0.013336735,0.016500987,0.020266837,-0.037377235,-0.011180356,-0.005855819,0.030658083,-0.001692484,-0.013532059,-0.005715186,0.025579656,0.031267494,0.030048672,-0.04731533,-0.004230722,-0.016579116,-0.01803233,-5.060117e-05,-0.024767106,0.016500987,0.014063342,-0.0006855879,-0.009813087,-0.010930342,0.0023868615,-0.010578758,-0.016922887,-0.014610249,-0.011719451,-0.028267317,0.019813685,-0.030314313,0.014383673,0.019844936,0.0066918065,-0.001126044,-0.03443956,-0.003763897,-0.01671975,0.02656409,0.028470453,0.009922468,-0.0038556994,-0.011500688,-0.009391187,0.010977219,0.028970484,-0.020157456,0.023454528,0.02106376,-0.01856361,-0.0036115441,0.015836885,0.000967343,0.0007143982,0.046690293,0.00291619,0.008133299,0.0025509337,-0.009617763,-0.0014327029,-0.015446236,-0.042065017,0.04547147,-0.006605864,0.04415889,-0.007598111,-0.016594743,0.002173958,-0.02901736,0.026314074,-0.012133539,-0.024876488,-0.01416491,0.012133539,-0.009000538,-0.004047117,0.0030724495,0.011180356,0.020501226,-0.007230901,-0.01848548,0.016782254,0.013461743,0.013782075,-0.007680147,0.0021348933,-0.00046804556,0.00633241,0.003851793,-0.011094414,-7.717595e-06,-0.04528396,0.015227473,-0.07100425,0.011711638,-0.0012539813,-0.002785323,-0.0091880495,0.002947442,0.018923007,-0.012446057,-0.01871987,0.02225133,0.0080864215,0.010305304,-0.007641082,-0.026235944,-0.0038264007,-0.010016224,0.051409326,-0.031689394,0.029142369,0.026392203,-0.0054378253,-0.0014190302,-0.015524366,-0.011672573,-0.016344728,0.016782254,0.01698539,0.027876668,-0.010781895,-0.02264198,0.004828414,-0.025626533,-0.005871445,0.011508501,0.008570825,0.0049963924,0.0011055348,0.018079206,0.026392203,-0.018610489,-0.006269906,-0.03562713,-0.011094414,-0.05050302,-0.02229821,0.006488669,-0.015430611,0.022579476,0.007301218,-0.036252167,0.030126803,0.02856421,0.0001033387,-0.0023946746,0.0056058043,-0.025501525,0.022938872,0.012727324,0.003254101,-0.011313177,0.015657187,0.0028790785,0.023642039,-0.022626353,0.007250434,-0.0049573276,0.0063363165,0.006930102,0.0031876906,-0.027126623,-0.026454708,0.0070980806,-0.005461264,0.015790006,0.0076606143,-0.0078012478,0.015625935,0.0024181134,-0.020657485,0.019548044,0.0132976705,-0.010039663,-0.026923485,0.018547984,0.03025181,0.01840735,0.01703227,0.016485361,-0.019782433,0.0019366393,-0.021391904,0.0001892203,0.0359709,0.014219601,0.017079147,0.021970063,-0.014922768,-0.0036623285,0.01987619,0.013735197,-0.019813685,0.017329162,-0.004117434,-0.007180117,-0.013000778,0.014383673,-0.022204453,-0.031142488,-0.020548103,-0.008156738,-0.009703705,-0.0044690175,-0.0061839637,0.034033287,-0.031814404,0.026876608,0.012930461,-0.0015635701,-0.01458681,0.034252048,0.014274292,-0.019016763,0.027392263,-0.011969466,0.025345266,0.002486477,-0.008094234,-0.016688498,0.0015918921,0.0007983876,-0.0050628027,0.0024532718,-0.0005278636,-0.032470692,0.011391306,-0.0156024955,-0.028423576,0.03975238,-0.037533496,0.10469376,0.030220557,-0.012414805,0.008773962,-0.014258665,0.028907979,-0.0046018376,0.00618787,-0.0032443346,-0.009297431,0.0039221095,0.011703825,-0.013485181,-0.045190204,0.00889897,0.0012334723,0.0060628625,0.012024157,0.02014183,-0.0076606143,0.013000778,0.01245387,0.03490834,-0.0012891396,-0.0029806471,-0.0069535407,0.012328862,-0.009055229,-0.019282402,-0.037345983,0.002043091,0.0004238535,-0.016860383,-0.022501346,-0.003666235,-0.005863632,-0.012852332,-0.0059495745,-0.007937975,0.029157994,-0.0012998824,0.0017022502,-0.023126382,-0.024079565,-0.006113647,-0.0018458136,-0.0020157455,-0.010688139,-0.040377416]",0xafeeeaa59c0d099ab957a428fa55f546d28fbdb0,13061
